restaurantId;category;name;description;price
152;A La Carte;Tostada;Beans red sauce lettuce and grated cheese served on a flat crunchy taco shell.;2.99
152;A La Carte;Tamale;Seasoned ground beef wrapped in a corn mesa topped with chili.  Served with speedys chips.;3.59
152;A La Carte;Rice;Long grain rice cooked with tomatoes and our specially mixed spices topped with red sauce.;2.49
152;A La Carte;Beans;Whipped pintos topped with red sauce and grated cheese.;2.49
152;A La Carte;Enchilada;Beef enchilada topped with red sauce and grated cheese.;3.59
152;Dinners;"Taco Enchilada Tamale Beans Rice &; Salad";All dinners include speedys chips.;9.69
152;Dinners;"Taco Enchilada Tamale &; Tostada";All dinners include speedys chips.;8.39
152;Dinners;" Taco Enchilada &; Tamale";All dinners include speedys chips.;7.29
152;Dinners;"2 Enchiladas Beans &; Rice";All dinners include speedys chips.;8.19
152;Dinners;"Taco Enchilada Beans &; Rice";All dinners include speedys chips.;7.39
152;Dinners;"Taco Enchilada Beans &; Salad";All dinners include speedys chips.;7.39
152;Dinners;"Taco Enchilada Rice &; Salad";All dinners include speedys chips.;7.39
152;Dinners;"Taco Enchilada &; Salad";All dinners include speedys chips.;6.99
152;Dinners;"2 Tacos Beans &; Rice";All dinners include speedys chips.;6.79
152;Soups &amp; SaladsChili;Our house-made chili is filled with ground beef tomatoes chili beans and spices.  Served with speedys chips or crackers.;3.59
152;Soups &amp; SaladsTossed Salad;Shredded lettuce topped with your choice of dressing.  Served with speedys chips. Served with choice of speedys chips or crackers.;4.09
152;Soups &amp; SaladsGrilled Chicken Salad;Fresh marinated and grilled chicken atop a bed of lettuce grated cheese and tomatoes.  Your choice of dressing.  Served with speedys chips or crackers.;7.89
152;Dinners Entree;Two Tamales & Two Sides;Two beef tamales served with your choice of two sides;7.39
152;Dinners Entree;Chicken Quesadilla;With a choice of 2 sides.;8.19
152;Dinners Entree;Chicken Chimichanga & Two Sides;With a choice of 2 sides.;9.19
152;Dinners Entree;Tamale & Two Sides;With a choice of 2 sides.;5.99
152;Dinners Entree;Enchilada & Two Sides;With a choice of 2 sides.;5.99
152;Dinners Entree;Taco & Two Sides;Beef or chicken taco in a hard or soft shell with a choice of two sides.;5.89
152;Dinners Entree;Bean Burrito & Two Sides;Beans red sauce and grated cheese wrapped in a flour tortilla.  Served with your choice of two sides and speedys chips;5.89
152;Dinners Entree;Beef Burrito & Two Sides;With a choice of 2 sides.;6.59
152;Dinners Entree;Beef Chimichanga & 2 Sides;Beef burrito deep-fried and topped with white cheese.  Served with your choice of two sides and speedys chips.;8.79
152;Dinners Entree;"Beef Burrito Enchilada &; Taco";;8.19
152;Dinners Entree;"2 Tacos Speedys Chips &; 4 Oz of White Cheese";Your choice of beef or chicken hard or soft shell;8.19
152;Dinners Entree;Beef Burrito & Tossed Salad;;6.59
152;Specialties;Speedys Famous Taco Salad;A Shell substitute is being used due to Industry Wide Supplier Shortage Issues. An alternative is that it may BE SERVED ON CHIPS.  Fried 10 flour shell served with beef beans lettuce mild sauce grated cheese sour cream and jalapeno peppers. Chicken taco salad available. See Chicken taco salad.;8.49
152;Specialties;Chicken Taco Salad;A Shell substitute is being used due to Industry Wide Supplier Shortage Issues. An alternative is that it may BE SERVED ON CHIPS. Our Speedys famous taco salad with chicken.;9.29
152;Specialties;Chicken & Beef Taco Salad;A Shell substitute is being used due to Industry Wide Supplier Shortage Issues. An alternative is that it may BE SERVED ON CHIPS.  Our Speedys famous taco salad served with beef and chicken;10.19
152;Specialties;Speedys Famous Nachos;Speedys chips topped with beef beans mild sauce cheese sauce sour cream grated cheese and jalapeno peppers. Chicken nachos available. See Chicken nachos.;8.49
152;Specialties;Chicken Nachos;Our speedys famous nachos are served with chicken.;9.29
152;Specialties;Chicken & Beef Nachos;Our speedys famous nachos are served with beef and chicken.;10.29
152;Specialties;Small Nachos;Same great nachos as speedys famous nachos in a smaller version.;5.79
152;Specialties;Small Chicken Nachos;The smaller version of our chicken nachos;5.99
152;Specialties;Small Beef & Chicken Nachos;The smaller version of beef and chicken nachos;6.89
152;Specialties;Chalupa;Speedys famous taco salad in a smaller version is served on a flattened taco shell.;6.99
152;Specialties;Chicken Chalupa;The smaller version of chicken taco salad.;7.49
152;Specialties;Chicken & Beef Chalupa;The smaller version of chicken and beef taco salad.;7.99
152;Speedys Chips;Small Chips;Freshly fried corn chips sprinkled with our special Speedys salt. Chips and dips are sold separately.;2.59
152;Tacos &amp; BurritosHard Taco;Seasoned ground beef lettuce and grated cheese served on a freshly fried corn shell;2.19
152;Tacos &amp; BurritosSoft Taco;Seasoned ground beef lettuce and grated cheese served on a soft flour tortilla;2.19
152;Tacos &amp; BurritosChicken Hard Taco;;2.19
152;Tacos &amp; BurritosChicken Soft Taco;;2.19
152;Tacos &amp; BurritosLots of Tacos (8 oz Sauce);10 beef tacos and of hot or mild sauce.;19.99
152;Tacos &amp; BurritosBeef Burrito;Seasoned ground beef red sauce and grated cheese wrapped in a 10-inch flour tortilla;3.59
152;Tacos &amp; BurritosBean Burrito;Whipped pintos red sauce and grated cheese wrapped in a 10-inch flour tortilla;2.89
152;Tacos &amp; BurritosChicken Burrito;Fresh marinated and grilled chicken red sauce and grated cheese wrapped in a 10-inch flour tortilla.;3.99
152;Tacos &amp; BurritosCombo Burrito;Seasoned ground beef whipped beans red sauce and grated cheese wrapped in a 10-inch flour tortilla.;3.89
152;Tacos &amp; BurritosChili Cheese Burrito;Our beef burrito is covered in chili and nacho cheese sauce.  Served with speedys chips.;5.59
152;Dips;White Cheese;Melted white American cheese also known as queso. Chips and dips are sold separately.;2.49
152;Dips;Nacho Cheese;Chips and dips are sold separately.;2.29
152;Dips;Guacamole;Chips and dips are sold separately.;3.19
152;Dips;Speedy White;Our house-made specialty dressing is cottage cheese-based and served cold. Chips and dips are sold separately.;2.49
152;Dips;Mild Sauce;Chips and dips are sold separately.;1.29
152;Dips;Hot Sauce;Chips and dips are sold separately.;1.29
152;Dips;Bean (8 Oz);Chips and dips are sold separately.;2.49
152;Dips;Beans with White Cheese (8 Oz);Whipped pintos covered in white cheese and grated cheese. Chips and dips are sold separately.;3.59
152;Kids Meals;The Kids Meal;Pick one entree one side and a beverage.;5.99
152;Desserts;Fried Cheesecake;Fried 8 inch flour tortilla filled with cheesecake filling and topped with powdered sugar and strawberry pie filling.;3.99
152;Desserts;Fried Apple Pie;Deep-fried flour tortilla filled with apple pie filling and topped with cinnamon sugar.;3.39
152;Desserts;Peach Pie;Deep-fried flour tortilla filled with peach pie filling and topped with cinnamon sugar.;3.39
152;Desserts;Cookies (2 pcs);;1.55
152;Beverages;Sweet Tea;;2.39
152;Beverages;Unsweet Tea;;2.39
152;Beverages;Pepsi;;2.39
152;Beverages;Diet Pepsi;;2.39
152;Beverages;Dr Pepper;;2.39
152;Beverages;Diet Dr Pepper;;2.39
152;Beverages;Mountain Dew;;2.39
152;Beverages;Sierra Mist;;2.39
152;Beverages;Sunkist;;2.39
152;Beverages;Lemonade;;2.39
153;Picked for you;Chicken Club Wrap;Slow roasted chicken breast with pepper bacon natural cheddar cheese green leaf lettuce red onion honey mustard sauce and tomato in an artisan wheat wrap. Visit arbys.com for nutritional and allergen information. ;7.49
153;Picked for you;Premium Nuggets (6 ea.);100% white meat chicken in a crispy seasoned breading;3.89
153;Picked for you;Greek Gyro;A blend of beef lamb and Mediterranean spices sliced from a spit rotisserie and placed on a warm flatbread with lettuce tomatoes red onions tzatziki sauce and Greek seasoning. Visit arbys.com for nutritional and allergen information.;5.69
153;Picked for you;Roast Turkey Ranch & Bacon;Sliced roast turkey with pepper bacon cheddar cheese green leaf lettuce tomato red onion and parmesan peppercorn ranch sauce on thick sliced honey wheat bread. Visit arbys.com for nutritional and allergen information.;7.19
153;Picked for you;Curly Fries (Large);Arbys classic seasoned curly fries. Visit arbys.com for nutritional and allergen information.;3.69
153;Favorites;Roast Turkey Ranch & Bacon;Sliced roast turkey with pepper bacon cheddar cheese green leaf lettuce tomato red onion and parmesan peppercorn ranch sauce on thick sliced honey wheat bread. Visit arbys.com for nutritional and allergen information.;7.19
153;Favorites;Chicken Club Wrap;Slow roasted chicken breast with pepper bacon natural cheddar cheese green leaf lettuce red onion honey mustard sauce and tomato in an artisan wheat wrap. Visit arbys.com for nutritional and allergen information. ;7.49
153;Favorites;Roast Turkey & Swiss Wrap;Sliced roast turkey with Swiss cheese lettuce tomato red onion spicy brown honey mustard and mayo in an artisan wheat wrap. Visit arbys.com for nutritional and allergen information.;6.99
153;Favorites;Crispy Chicken Salad;Crispy chicken and diced pepper bacon on a bed of chopped fresh lettuce with diced tomatoes and shredded cheddar cheese. Served with choice of dressing. Visit arbys.com for nutritional and allergen information.;6.99
153;Wraps;Creamy Mediterranean Chicken Wrap;Slow-roasted chicken breast with cool and creamy tzatziki sauce banana peppers green leaf lettuce tomato and red onion in an artisan wheat wrap. Visit arbys.com for nutritional and allergen information. ;7.19
153;Wraps;Jalapeno Bacon Ranch Wrap;Slow roasted chicken breast with pepper bacon cheddar cheese fire-roasted jalapenos parmesan peppercorn ranch sauce green leaf lettuce red onion and tomato in an artisan wheat wrap. Visit arbys.com for nutritional and allergen information. ;7.49
153;Wraps;Chicken Club Wrap;Slow roasted chicken breast with pepper bacon natural cheddar cheese green leaf lettuce red onion honey mustard sauce and tomato in an artisan wheat wrap. Visit arbys.com for nutritional and allergen information. ;7.49
153;Wraps;Roast Turkey Ranch & Bacon Wrap;Sliced roast turkey breast with pepper bacon cheddar cheese green leaf lettuce tomato red onion and parmesan peppercorn ranch sauce in an artisan wheat wrap. Visit arbys.com for nutritional and allergen information.;7.19
153;Wraps;Roast Turkey & Swiss Wrap;Sliced roast turkey with Swiss cheese lettuce tomato red onion spicy brown honey mustard and mayo in an artisan wheat wrap. Visit arbys.com for nutritional and allergen information.;6.99
153;Sandwiches;Roast Turkey Ranch & Bacon;Sliced roast turkey with pepper bacon cheddar cheese green leaf lettuce tomato red onion and parmesan peppercorn ranch sauce on thick sliced honey wheat bread. Visit arbys.com for nutritional and allergen information.;7.19
153;Sandwiches;Roast Turkey & Swiss;Sliced roast turkey with Swiss cheese lettuce tomato red onion spicy brown honey mustard and mayo on thick sliced honey wheat bread. Visit arbys.com for nutritional and allergen information.;6.99
153;Sandwiches;Reuben;Thinly sliced corned beef with melted Swiss cheese tangy sauerkraut and creamy Thousand Island dressing on toasted marble rye bread.Visit arbys.com for nutritional and allergen information.;7.49
153;Sandwiches;Greek Gyro;A blend of beef lamb and Mediterranean spices sliced from a spit rotisserie and placed on a warm flatbread with lettuce tomatoes red onions tzatziki sauce and Greek seasoning. Visit arbys.com for nutritional and allergen information.;5.69
153;Sandwiches;Roast Beef Gyro;Thinly sliced seasoned roast beef with Greek seasonings cool creamy tzatziki sauce shredded lettuce tomato and red onion in a warm pita. Visit arbys.com for nutritional and allergen information.;5.69
153;Sandwiches;Turkey Gyro;Thinly sliced seasoned roast turkey with Greek seasonings cool creamy tzatziki sauce shredded lettuce tomato and red onion in a warm pita. Visit arbys.com for nutritional and allergen information.;5.69
153;Salads;Roast Chicken Salad;Slow roasted chicken and diced pepper bacon on a bed of chopped fresh lettuce with diced tomatoes and shredded cheddar cheese. Served with choice of dressing. Visit arbys.com for nutritional and allergen information.;6.99
153;Salads;Crispy Chicken Salad;Crispy chicken and diced pepper bacon on a bed of chopped fresh lettuce with diced tomatoes and shredded cheddar cheese. Served with choice of dressing. Visit arbys.com for nutritional and allergen information.;6.99
153;Salads;Market Fresh Garden Side Salad;Chopped fresh lettuce with diced tomatoes and shredded cheddar cheese. Served with choice of dressing. Visit arbys.com for nutritional and allergen information.;2.39
153;Sides &amp; SnacksCurly Fries (Small);Arbys classic seasoned curly fries. Visit arbys.com for nutritional and allergen information.;2.49
153;Sides &amp; SnacksCurly Fries (Medium);Arbys classic seasoned curly fries. Visit arbys.com for nutritional and allergen information.;3.19
153;Sides &amp; SnacksCurly Fries (Large);Arbys classic seasoned curly fries. Visit arbys.com for nutritional and allergen information.;3.69
153;Sides &amp; SnacksCrinkle Fries (Small);Crinkle fries with accordion-style grooves for maximum crispiness lightly seasoned with fine kosher salt.;2.49
153;Sides &amp; SnacksCrinkle Fries (Medium);Crinkle fries with accordion-style grooves for maximum crispiness lightly seasoned with fine kosher salt.;3.19
153;Sides &amp; SnacksCrinkle Fries (Large);Crinkle fries with accordion-style grooves for maximum crispiness lightly seasoned with fine kosher salt.;3.69
153;Sides &amp; SnacksPremium Nuggets (4 ea.);100% white meat chicken in a crispy seasoned breading;2.69
153;Sides &amp; SnacksPremium Nuggets (6 ea.);100% white meat chicken in a crispy seasoned breading;3.89
153;Sides &amp; SnacksMarket Fresh Garden Side Salad;Chopped fresh lettuce with diced tomatoes and shredded cheddar cheese. Served with choice of dressing. Visit arbys.com for nutritional and allergen information.;2.39
153;Sliders &amp; Kids MealRoast Beef Slider;Thinly sliced roast beef and Swiss cheese on a warm slider style bun. Visit arbys.com for nutritional and allergen information.;1.99
153;Sliders &amp; Kids MealJalapeno Roast Beef Slider;Thinly sliced roast beef with diced fire-roasted jalapenos and Swiss cheese on a warm slider style bun. Visit arbys.com for nutritional and allergen information.;1.99
153;Sliders &amp; Kids MealChicken Slider;Crispy chicken tender and Swiss cheese on a warm slider style bun. Visit arbys.com for nutritional and allergen information.;1.99
153;Sliders &amp; Kids MealBuffalo Chicken Slider;A crispy chicken tender dipped in spicy buffalo sauce with parmesan peppercorn ranch sauce on a warm slider style bun. Visit arbys.com for nutritional and allergen information.;1.99
153;Sliders &amp; Kids MealTurkey Slider;Thinly sliced roast turkey and Swiss cheese on a warm slider style bun. Visit arbys.com for nutritional and allergen information.;1.99
153;Sliders &amp; Kids MealKids Meal;Choice of Slider Side and Beverage. Visit arbys.com for nutritional and allergen information.;0
153;Shakes &amp; DessertsChocolate Shake;"A rich &amp; creamy chocolate shake made with Ghirardelli® chocolate and topped with whipped cream and a Ghirardelli chocolate drizzle. Visit arbys.com for nutritional and allergen information.";3.69
153;Shakes &amp; DessertsVanilla Shake;A rich &amp;
153;Shakes &amp; DessertsJamocha Shake;A rich &amp;
153;Shakes &amp; DessertsSalted Caramel &; Chocolate Cookie;
153;Shakes &amp; DessertsTriple Chocolate Cookie;Warm and rich triple chocolate cookies baked with Ghirardelli chocolate. Visit arbys.com for nutritional and allergen information.;2.19
153;Shakes &amp; DessertsApple Turnover;Everyone knows that an apple a day keeps the doctor away. But did you know that an Apple Turnover a day keeps you happy and satisfied and sufficiently pastried?;2.19
153;Shakes &amp; DessertsCherry Turnover;If youre the type of person who craves fruity sweets youll love our Cherry Turnover. Its a freshly baked pastry stuffed with sweet cherry filling.;2.19
153;Beverages;Soft Drinks;If you werent already craving an ice cold refreshing beverage…you are now.;2.39
153;Beverages;Iced Tea;If you werent already craving an ice cold refreshing beverage…you are now.;2.39
153;Beverages;Bottled Water;;2.39
154;Picked for you;Oxtails;;25.99
154;Picked for you;1 Smothered Pork Chops;;14.29
154;Picked for you;Beef Tips with Rice;;20.79
154;Picked for you;2 Smothered Pork Chops;;23.39
154;Picked for you;Catfish Fillet (2 pcs) with 2 Sides;2 catfish fillets served with your choice of 2 regular sides.;12.99
154;Mains;Whole Wings (4pc);;14.29
154;Mains;Oxtails;;25.99
154;Mains;1 Smothered Pork Chops;;14.29
154;Mains;Fried Pork Chops;;12.99
154;Mains;Meatloaf;;15.59
154;Mains;Baked Chicken (Dark);;11.69
154;Mains;BBQ Ribs (4 pcs) Bones;;23.79
154;Mains;Pig Ears;;15.59
154;Mains;Pig Feet;;14.29
154;Mains;BBQ Ribs (3 Bones);;19.89
154;Mains;Neckbones;;12.99
154;Mains;Whole Wings (3 pcs);;11.69
154;Mains;Beef Tips with Rice;;20.79
154;Mains;Beef Tips with Potatoes;;20.79
154;Mains;Vegetable Plate;Any 3 regular sides.;10.38
154;Mains;Whole Wing (6pc);;16.89
154;Mains;2 Smothered Pork Chops;;23.39
154;Mains;1 Fried Pork Chop;;14.29
154;Mains;2 Fried Pork Chops;;19.49
154;Mains;2 pc Catfish;;15.59
154;Famliy Rib Specials;Ribs by the Slab;;36.19
154;Famliy Rib Specials;The Rib Deal;1 slab of ribs two sides (pint) and five muffins or bread.;47.89
154;Famliy Rib Specials;The Big Rib Deal;2 slabs of ribs two sides (pint) and five muffins or bread.;80.69
154;Fries;Fries ;;3.89
154;Fries;Ranch Fries;;5.19
154;Fries;Cheese Fries;;5.19
154;Fries;Ranch & Cheese Fries;;6.23
154;Fries;Cajun Ranch & Cheese;;6.89
154;Salads;Additional Dressing;;0.65
154;Sandwiches and Combos;Whole Catfish;;7.79
154;Sandwiches and Combos;Catfish Fillet (2 pcs);;7.79
154;Sandwiches and Combos;Tilapia Fillet (2 pcs);;7.79
154;Sandwiches and Combos;Whitening Fillet (2 pcs)  ;;6.49
154;Sandwiches and Combos;BBQ Rib (4 pcs) Bones;;15.99
154;Sandwiches and Combos;Whole Whitening Fillet;;6.49
154;Sandwiches and Combos;Pork Chop;Lettuce tomato pickles mayo and mustard.;7.79
154;Sandwiches and Combos;BBQ Rib (3 pcs) Bones ;;13.39
154;Whole Chicken Wings and Combos;3 Whole Wings;;7.79
154;Whole Chicken Wings and Combos;6 Whole Wings;;11.69
154;Whole Chicken Wings and Combos;10 Whole Wings;;16.89
154;Whole Chicken Wings and Combos;50 Whole Wings;;61.09
154;Whole Chicken Wings and Combos;100 Whole Wings;;118.29
154;Whole Chicken Wings and Combos;3 Whole Wing Combo;;11.69
154;Whole Chicken Wings and Combos;6 Whole Wing Combo;;19.49
154;Whole Chicken Wings and Combos;10 Whole Wing Combo;;23.39
154;Seafood and More;Whitening Fillet (2 pcs) with 1 Side;2 whitening fillets with your choice of 1 regular side.;9.09
154;Seafood and More;Whitening Fillet (2 pcs) with 2 Sides;Whole whitening with your choice of 2 regular sides.;11.69
154;Seafood and More;Catfish Fillet (4 pcs) with 1 Side;4 catfish fillets with your choice of 1 regular side.;19.49
154;Seafood and More;Catfish Fillet (4 pcs) with 2 Sides;4 catfish fillets with your choice of 2 regular sides.;22.09
154;Seafood and More;Tilapia Fillet (4 pcs) with 1 Side;4 tilapia fillets with your choice of 1 regular side.;19.49
154;Seafood and More;Tilapia Fillet (4 pcs) with 2 Sides;4 tilapia fillets with your choice of 2 regular sides.;22.09
154;Seafood and More;Crawfish (Half Order) Seasonal;Served with potatoes and corn.;16.89
154;Seafood and More;Whole Whitening with 1 Side;Whole whitening with your choice of 1 regular side.;9.09
154;Seafood and More;Whitening Fillet (4 pcs) with 1 Side;4 whitening fillets with your choice of 1 regular side.;14.99
154;Seafood and More;Whitening Fillet (4 pcs) with 2 Sides;4 whitening fillets with your choice of 2 regular sides.;19.49
154;Seafood and More;Tilapia (2 pcs) with 1 Side;2 tilapia fillets with your choice of 1 regular side.;10.39
154;Seafood and More;Tilapia (2 pcs) with 2 Sides;2 tilapia fillets with your choice of 2 regular sides.;12.99
154;Seafood and More;Catfish Fillet (2 pcs) with 1 Side;2 catfish fillets with your choice of 1 regular side.;10.39
154;Seafood and More;Whole Catfish with 1 Side;whole catfish with your choice of 1 regular side.;12.99
154;Seafood and More;Whole Whitening with 2 Sides;whole whitening fillet served with your choice of 2 regular sides.;11.69
154;Seafood and More;Whole Catfish with 2 Sides;the whole catfish served with your choice of 2 regular sides.;12.99
154;Seafood and More;Catfish Fillet (2 pcs) with 2 Sides;2 catfish fillets served with your choice of 2 regular sides.;12.99
154;Sides;Additional Cranberry Sauce;;0.65
154;Sides;Fried Green Tomatoes;;6.48
154;Sides;Collard Greens;;3.89
154;Sides;Turnip Greens;;3.89
154;Sides;Cabbage ;;3.89
154;Sides;Yams ;;3.89
154;Sides;Mac & Cheese;;3.89
154;Sides;Dressing;;3.89
154;Sides;Butter Beans;;3.89
154;Sides;Pinto Beans;;3.89
154;Sides;Black Eye Peas;;3.89
154;Sides;Fried Corn;;3.89
154;Sides;Fried Okra;;3.89
154;Sides;Rice;;3.89
154;Sides;Mashed Potatoes;;3.89
154;Sides;Potato Salad;;3.89
154;Sides;Steamed Okra;;3.89
154;Desserts;Cake ;Variety.;5.19
154;Desserts;Peach Cobbler;;3.89
154;Desserts;Banana Pudding;;3.89
154;Beverages;Bottled Water ;;1.3
154;Beverages;Fruit Punch;;1.68
154;Beverages;Lemonade;;1.68
154;Beverages;Peach Tea;;1.68
154;Beverages;Soda;Coke and Pepsi products;1.3
155;Picked for you;Burrito Bowl w/ Smoked Chicken;"Rice &amp; black beans lettuce pico de gallo corn guacamole cilantro queso fresco smoked chicken";18
155;Picked for you;Quesadilla w/ Smoked Pork;Jack cheese lettuce pico de gallo chipotle crema guacamole;16.8
155;Picked for you;Guacamole App;Avocados lime cilantro with corn chips;12.9
155;Picked for you;Gulf Fish Taco;Chipotle slaw pickled onion chipotle crema cilantro;8.1
155;Picked for you;Carnitas Taco (NEW);Slow roasted pork salsa verde onion cilantro;6.9
155;Appetizers;Queso App;Melted cheese serrano peppers with corn chips;10.2
155;Appetizers;Queso Con Carne;Our cheese dip topped with brisket burnt ends pico cilantro;12.9
155;Appetizers;Guacamole App;Avocados lime cilantro with corn chips;12.9
155;Appetizers;Ceviche;Gulf seafood avocado agave lime dressing serrano cilantro;19.2
155;Appetizers;Tamale;Carnitas salsa verde crema cilantro;6.9
155;Appetizers;Nachos;Pinto beans cheese pico guac crema cilantro;14.4
155;Appetizers;Smoked Chicken Nachos;Pinto beans cheese pico guac crema cilantro smoked chicken;20.4
155;Appetizers;Pork Nachos;Pinto beans cheese pico guac crema cilantro carnitas;20.4
155;Appetizers;Brisket Nachos;Pinto beans cheese pico guac crema cilantro smoked beef brisket;22.8
155;Soup+Salad+Bowls;Pozole;Stewed pork hominy avocado cabbage cilantro radish lime;11.7
155;Soup+Salad+Bowls;Picado Salad;Mixed greens avocado black beans cucumber cilantro pickled onions pepitas radish queso fresco ranch dressing;12
155;Soup+Salad+Bowls;Picado Salad w/ Smoked Chicken;Mixed greens avocado black beans cucumber cilantro pickled onions pepitas radish queso fresco ranch dressing smoked chicken;19.5
155;Soup+Salad+Bowls;Picado Salad w/ Grilled Chicken;Mixed greens avocado black beans cucumber cilantro pickled onions pepitas radish queso fresco ranch dressing grilled chicken;21
155;Soup+Salad+Bowls;Picado Salad w/ Smoked Pork;Mixed greens avocado black beans cucumber cilantro pickled onions pepitas radish queso fresco ranch dressing smoked pork;19.5
155;Soup+Salad+Bowls;Picado Salad w/ Beef Brisket;Mixed greens avocado black beans cucumber cilantro pickled onions pepitas radish queso fresco ranch dressing smoked beef brisket;27
155;Soup+Salad+Bowls;Picado Salad w/ Gulf Shrimp;Mixed greens avocado black beans cucumber cilantro pickled onions pepitas radish queso fresco ranch dressing gulf shrimp;24
155;Soup+Salad+Bowls;Burrito Bowl w/ Smoked Chicken;"Rice &amp; black beans lettuce pico de gallo corn guacamole cilantro queso fresco smoked chicken";18
155;Soup+Salad+Bowls;Burrito Bowl w/ Smoked Pork;"Rice &amp; black beans lettuce pico de gallo corn guacamole cilantro queso fresco smoked pork";18
155;Soup+Salad+Bowls;Veggie Bowl;Seasonal veggies rice black beans lettuce pickled onion radish avocado pico corn queso fresco cilantro;18
155;Soup+Salad+Bowls;Picado Salad w/ Steak;;27
155;Soup+Salad+Bowls;Burrito Bowl w/ Grilled Chicken;;19.2
155;Soup+Salad+Bowls;Burrito Bowl w/ Smoked Brisket;;21.6
155;Soup+Salad+Bowls;Burrito Bowl w/ Adobada;;18
155;Soup+Salad+Bowls;Burrito Bowl w/ Shrimp;;21.6
155;LD Burritos;Burrito w/ Smoked Chicken;Flour tortilla stuffed with rice pinto beans crema and pico;16.8
155;LD Burritos;Burrito w/ Pork Carnitas;Flour tortilla stuffed with rice pinto beans crema and pico;16.8
155;LD Burritos;Burrito w/ Smoked Brisket;Flour tortilla stuffed with rice pinto beans crema and pico;18
155;LD Burritos;Burrito w/ Adobada;;16.8
155;Quesadillas;Cheese Quesadilla;Jack cheese lettuce pico de gallo chipotle crema guacamole;12
155;Quesadillas;Quesadilla w/ Smoked Chicken;Jack cheese lettuce pico de gallo chipotle crema guacamole;16.8
155;Quesadillas;Quesadilla w/ Smoked Pork;Jack cheese lettuce pico de gallo chipotle crema guacamole;16.8
155;Quesadillas;Quesadilla w/ Smoked Brisket;Jack cheese lettuce pico de gallo chipotle crema guacamole;18
155;Quesadillas;Quesadilla w/ Gulf Shrimp;;19.2
155;Quesadillas;Quesadilla w/ Adobada;;16.8
155;Tacos;BBQ Pork Taco;Smoked pork chipotle slaw BBQ sauce;6.9
155;Tacos;Carnitas Taco (NEW);Slow roasted pork salsa verde onion cilantro;6.9
155;Tacos;El Pastor Taco (NEW);Slow roasted pork pineapple salsa arbol cilantro;6.9
155;Tacos;Smoked Beef Brisket Taco (NEW);Salsa arbol onion cilantro;8.1
155;Tacos;Smoked Chicken Taco (NEW);Salsa verde onion cilantro;6.9
155;Tacos;Fried Chicken Taco (NEW);Ranch pickled onion cilantro;6.9
155;Tacos;Gulf Fish Taco;Chipotle slaw pickled onion chipotle crema cilantro;8.1
155;Tacos;Winter Veggie Taco (NEW);Seasonal veggies crema cilantro;6.9
155;Tacos;Adobada Taco;;6.9
155;Tamales;Tamale Plate;2 carnitas tamales. Carnitas salsa verde crema cilantro. Served with rice and beans.;21.6
155;Fajitas;Smoked Chicken Fajitas;Roasted onions and peppers guacamole crema pico de gallo cheese rice and choice of black or pinto beans;36
155;Fajitas;Grilled Chicken Fajitas;Roasted onions and peppers guacamole crema pico de gallo cheese rice and choice of black or pinto beans;39.6
155;Fajitas;Smoked Brisket Fajitas;Roasted onions and peppers guacamole crema pico de gallo cheese rice and choice of black or pinto beans;42
155;Fajitas;Gulf Shrimp Fajitas;Roasted onions and peppers guacamole crema pico de gallo cheese rice and choice of black or pinto beans;45.6
155;Fajitas;Ribeye Steak Fajitas;Roasted onions and peppers guacamole crema pico de gallo cheese rice and choice of black or pinto beans;45.6
155;Fajitas;Pick 2 Combo Fajitas;Roasted onions and peppers guacamole crema pico de gallo cheese rice and choice of black or pinto beans;40.8
155;Seafood;Grilled Shrimp & Scallops;Sugar snap peas potatoes crema radish agave lime vinaigrette cilantro;40.8
155;Seafood;Grilled Shrimp Poblano;Stewed onions and poblano peppers cream pickled onions scallions;38.4
155;Seafood;Fried Gulf Fish;Chipotle slaw french fries chipotle crema;43.2
155;Seafood;Roasted Gulf Fish;Gulf red snapper corn and roasted onions tomato broth cilantro;43.2
155;Fried Chicken;Fried Chicken Sandwich;Crispy chicken breast chipotle crema wickles pickles choice of side;16.5
155;Fried Chicken;Half Chicken;Served with pickled vegetables rice and your choice of black or pinto beans;21.6
155;Fried Chicken;Family Style Whole Chicken;Served with pickled vegetables rice and your choice of black or pinto beans;43.2
155;Fried Chicken;Quarter Chicken;;15.3
155;Sides;Mexican Style Street Corn;;5.7
155;Sides;Side Salad;;5.7
155;Sides;Black Beans;;4.5
155;Sides;Side Veggies;;4.5
155;Sides;Side Corn Tortillas;;4.5
155;Sides;Side Flour Tortillas;;4.5
155;Sides;Mixed Fruit;;4.5
155;Sides;Pinto Beans;;4.5
155;Sides;French Fries;;4.5
155;Sides;Chipotle Slaw;;4.5
155;Sides;Papas;;5.7
155;Sides;Rice;;4.5
155;Sides;Side Avocado;;4.5
155;Dessert;Churros;Fried pastry tossed in sugar spice Mexican chocolate sauce;8.4
155;Dessert;Soft Serve Ice Cream;;6.9
155;Kids Menu;Kids Cheese Quesadilla;;6
155;Kids Menu;Kids Chicken Quesadilla;;7.2
155;Kids Menu;Kids Chicken Taco;;6
155;Kids Menu;Kids Brisket Taco;;6
155;Kids Menu;Kids Fried Drumsticks;;6
155;Kids Menu;Kids Smoked Drumsticks;;6
155;Kids Menu;Kids Chicken Tenders;;7.2
155;Kids Menu;Kids Burrito;;8.4
